kepid,kepoi_name,kepler_name,exomoon_reference,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
11176127,K01430.03,Kepler-298 d,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.996,0,0,0,0,77.4740991,184.24533,0.758,4.168,1543.6,2.63,277,1.4,27.5,2,q1_q17_dr25_tce,4463,4.677,0.611,283.03979,48.825359,15.415
8611781,K02185.01,Kepler-1135 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.978,0,0,0,0,76.957056,192.33682,0.638,9.551,367.1,2.09,451,9.81,26.5,1,q1_q17_dr25_tce,5878,4.363,1.041,286.00296,44.756592,14.353
8892157,K02224.02,,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CANDIDATE,CANDIDATE,,0,0,0,0,86.130534,200.9117,0.072,3.321,285.2,1.47,391,5.55,3.7,,,5830,4.54,0.876,294.18927,45.151581,14.966
6765135,K02592.01,,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CANDIDATE,CANDIDATE,0.994,0,0,0,0,175.603366,202.3721,0.952,9.543,506.8,2.87,348,3.46,14.7,1,q1_q17_dr25_tce,6225,4.461,1.009,287.75229,42.244781,15.054
8758204,K02841.01,Kepler-1881 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,0.996,0,0,0,0,159.388788,226.9313,0.109,8.432,1033,2.73,289,1.65,17.3,1,q1_q17_dr25_tce,5135,4.464,0.874,293.6394,44.982529,15.822
9030537,K01892.01,Kepler-1674 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,62.5613879,178.40847,0.842,5.907,1372.6,3.54,417,7.13,35,1,q1_q17_dr25_tce,5662,4.56,0.84,294.8161,45.306122,15.5
8240904,K01070.02,Kepler-266 c,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,107.7214092,354.19522,0.003,8.042,1396.2,4.75,421,7.39,30.5,2,q1_q17_dr25_tce,5529,4.19,1.294,294.48438,44.166908,15.59
8240904,K01070.03,,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/770/2/101> </a>",CANDIDATE,CANDIDATE,,0,0,0,0,92.77779,367.6112,0.0174,6.64,359,1.92,410,6.7,5.2,,,5888,4.444,1.019,294.48438,44.166908,15.59
10593626,K00087.01,Kepler-22 b,"<a refstr="Kipping et al., 2013 " href=https://iopscience.iop.org/article/10.1088/0004-637X/777/2/134> </a>",CONFIRMED,CANDIDATE,0.881,0,0,0,0,289.864067,133.69719,0.856,7.565,529.1,2.34,257,1.03,57.4,1,q1_q17_dr25_tce,5516,4.446,0.886,289.2175,47.88446,11.664
8845205,K00463.01,Kepler-560 b,"<a refstr="Kipping et al., 2014 " href=https://iopscience.iop.org/article/10.1088/0004-637X/784/1/28> </a>",CONFIRMED,CANDIDATE,0.001,0,0,0,0,18.47762694,185.269061,0.712,1.94,2604.6,1.55,267,1.21,75.7,1,q1_q17_dr25_tce,3395,4.97,0.283,300.20609,45.018139,14.708
7603200,K00314.02,Kepler-138 d,"<a refstr="Kipping et al., 2014 " href=https://iopscience.iop.org/article/10.1088/0004-637X/784/1/28> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,23.08902241,171.007634,0.32,1.7012,598.3,1.24,338,3.1,57.4,2,q1_q17_dr25_tce,3846,4.738,0.503,290.3815,43.292988,12.925
12066335,K00784.01,Kepler-231 c,"<a refstr="Kipping et al., 2014 " href=https://iopscience.iop.org/article/10.1088/0004-637X/784/1/28> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,19.27153892,186.77093,0.031,2.7594,1219.8,1.93,393,5.66,37.1,1,q1_q17_dr25_tce,4077,4.702,0.56,293.97336,50.53191,15.385
6497146,K03284.01,Kepler-438 b,"<a refstr="Kipping et al., 2014 " href=https://iopscience.iop.org/article/10.1088/0004-637X/784/1/28> </a>",CONFIRMED,CANDIDATE,1,0,0,0,0,35.2330694,135.36477,0.139,3.674,352.8,0.97,288,1.62,14.5,1,q1_q17_dr25_tce,3749,4.743,0.524,281.64581,41.951092,14.467
6425957,K00663.02,Kepler-205 c,"<a refstr="Kipping et al., 2014 " href=https://iopscience.iop.org/article/10.1088/0004-637X/784/1/28> </a>",CONFIRMED,CANDIDATE,0.008,0,0,0,0,20.30652862,172.6581,0.714,2.8014,715.4,1.58,389,5.4,60.8,2,q1_q17_dr25_tce,4121,4.709,0.553,285.28711,41.861172,13.506
10027323,K01596.02,Kepler-309 c,"<a refstr="Kipping et al., 2014 " href=https://iopscience.iop.org/article/10.1088/0004-637X/784/1/28> </a>",CONFIRMED,CANDIDATE,0.738,0,0,0,0,105.3582299,138.68069,0.75,3.81,1210.2,1.87,204,0.41,22.6,2,q1_q17_dr25_tce,3883,4.762,0.496,297.50986,46.961262,15.157
